,Booking_ID,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,is_canceled,arrival_day
31012,INN31013,0,3,35,2018,10,2018-10-19,Offline,85.0,0,19
31013,INN31014,0,3,2,2018,12,2018-12-20,Online,79.5,0,20
31014,INN31015,1,0,179,2018,8,2018-08-22,Online,137.7,1,22
31015,INN31016,1,0,14,2018,9,2018-09-12,Complementary,0.0,0,12
31016,INN31017,0,1,225,2018,11,2018-11-25,Online,67.5,1,25
31017,INN31018,2,1,71,2018,7,2018-07-24,Offline,72.25,0,24
31018,INN31019,0,3,47,2018,3,2018-03-30,Online,73.08,0,30
31019,INN31020,4,9,34,2018,2,2018-02-19,Online,84.69,1,19
31020,INN31021,2,2,6,2018,8,2018-08-14,Online,170.0,0,14
31021,INN31022,2,3,1,2017,8,2017-08-20,Online,113.6,0,20
31022,INN31023,2,1,104,2018,7,2018-07-02,Online,88.01,0,2
31023,INN31024,1,3,20,2017,9,2017-09-14,Online,105.0,0,14
31024,INN31025,1,3,4,2018,6,2018-06-20,Offline,107.0,0,20
31025,INN31026,0,1,107,2018,8,2018-08-17,Offline,81.25,0,17
31026,INN31027,0,1,1,2018,10,2018-10-13,Offline,99.0,0,13
31027,INN31028,0,2,32,2017,11,2017-11-20,Offline,73.0,0,20
31028,INN31029,2,1,67,2018,3,2018-03-26,Offline,72.08,1,26
31029,INN31030,2,5,56,2018,4,2018-04-08,Online,112.2,1,8
31030,INN31031,0,1,8,2017,11,2017-11-04,Online,83.0,0,4
31031,INN31032,0,1,1,2018,6,2018-06-01,Online,119.0,0,1
31032,INN31033,1,2,4,2017,9,2017-09-28,Corporate,95.0,0,28
31033,INN31034,0,3,96,2018,4,2018-04-28,Online,180.3,1,28
31034,INN31035,0,3,35,2018,10,2018-10-20,Offline,85.0,0,20
31035,INN31036,1,3,123,2018,8,2018-08-01,Online,105.3,1,1
31036,INN31037,1,3,53,2018,4,2018-04-11,Online,76.58,0,11
31037,INN31038,1,1,44,2018,6,2018-06-18,Offline,96.3,0,18
31038,INN31039,1,0,27,2018,4,2018-04-25,Online,111.0,0,25
31039,INN31040,1,4,66,2018,12,2018-12-05,Online,68.07,0,5
31040,INN31041,1,2,94,2018,3,2018-03-18,Online,87.3,0,18
31041,INN31042,2,5,3,2017,9,2017-09-15,Online,212.29,0,15
31042,INN31043,2,1,83,2018,12,2018-12-11,Offline,75.0,0,11
31043,INN31044,0,1,0,2017,11,2017-11-05,Online,0.0,0,5
31044,INN31045,1,1,17,2018,2,2018-02-22,Offline,87.0,0,22
31045,INN31046,2,0,24,2017,10,2017-10-25,Online,94.8,0,25
31046,INN31047,0,1,289,2017,10,2017-10-17,Offline,67.0,0,17
31047,INN31048,1,3,113,2018,6,2018-06-30,Offline,85.0,1,30
31048,INN31049,2,1,213,2018,9,2018-09-04,Offline,90.95,0,4
31049,INN31050,1,0,0,2018,9,2018-09-26,Online,106.65,0,26
31050,INN31051,0,2,188,2018,6,2018-06-15,Offline,130.0,1,15
31051,INN31052,1,0,24,2018,6,2018-06-27,Online,166.0,1,27
31052,INN31053,0,1,5,2018,8,2018-08-27,Online,139.0,1,27
31053,INN31054,1,2,62,2018,9,2018-09-05,Online,115.5,0,5
31054,INN31055,1,2,50,2018,6,2018-06-03,Online,189.9,0,3
31055,INN31056,0,1,56,2018,9,2018-09-20,Offline,85.5,0,20
31056,INN31057,2,3,23,2018,9,2018-09-25,Online,139.0,0,25
31057,INN31058,0,2,6,2017,12,2017-12-08,Corporate,65.0,0,8
31058,INN31059,2,1,201,2018,10,2018-10-16,Online,96.3,1,16
31059,INN31060,1,1,54,2018,4,2018-04-30,Online,143.1,0,30
31060,INN31061,2,0,11,2018,1,2018-01-31,Online,67.4,0,31
31061,INN31062,0,2,377,2018,10,2018-10-14,Offline,115.0,1,14
31062,INN31063,2,1,150,2018,1,2018-01-02,Offline,101.0,0,2
31063,INN31064,0,4,1,2017,8,2017-08-18,Offline,109.8,0,18
31064,INN31065,1,2,305,2018,11,2018-11-04,Offline,89.0,1,4
31065,INN31066,2,2,125,2017,8,2017-08-07,Online,76.5,1,7
31066,INN31067,0,2,7,2018,3,2018-03-09,Corporate,80.0,0,9
31067,INN31068,2,2,266,2018,10,2018-10-30,Online,86.7,0,30
31068,INN31069,0,2,17,2018,3,2018-03-17,Corporate,80.0,1,17
31069,INN31070,2,1,47,2017,11,2017-11-14,Offline,60.0,0,14
31070,INN31071,2,3,59,2018,8,2018-08-28,Online,87.3,0,28
31071,INN31072,0,2,102,2017,10,2017-10-16,Offline,109.0,0,16
31072,INN31073,0,1,17,2018,11,2018-11-17,Corporate,67.0,1,17
31073,INN31074,1,1,36,2018,2,2018-02-13,Online,67.5,0,13
31074,INN31075,2,2,56,2017,9,2017-09-25,Offline,185.0,0,25
31075,INN31076,1,5,1,2017,8,2017-08-04,Online,80.0,0,4
31076,INN31077,0,3,39,2018,3,2018-03-24,Online,142.8,0,24
31077,INN31078,2,2,12,2018,3,2018-03-19,Offline,71.8,0,19
31078,INN31079,0,4,3,2018,1,2018-01-19,Online,102.0,0,19
31079,INN31080,1,3,72,2018,3,2018-03-14,Online,68.4,1,14
31080,INN31081,0,4,51,2018,3,2018-03-16,Online,92.82,0,16
31081,INN31082,2,2,220,2018,12,2018-12-30,Online,114.75,1,30
31082,INN31083,0,2,45,2018,4,2018-04-13,Online,94.5,0,13
31083,INN31084,1,2,47,2018,4,2018-04-01,Online,106.2,0,1
31084,INN31085,0,3,37,2018,10,2018-10-13,Offline,105.0,0,13
31085,INN31086,2,2,8,2018,2,2018-02-28,Online,112.5,1,28
31086,INN31087,1,0,9,2018,4,2018-04-10,Online,105.0,0,10
31087,INN31088,2,1,19,2017,10,2017-10-03,Online,118.67,0,3
31088,INN31089,0,1,15,2018,1,2018-01-26,Corporate,80.0,0,26
31089,INN31090,0,1,31,2018,10,2018-10-04,Offline,85.5,0,4
31090,INN31091,0,1,14,2018,5,2018-05-27,Offline,73.0,0,27
31091,INN31092,0,2,47,2017,11,2017-11-05,Online,105.5,0,5
31092,INN31093,2,1,93,2018,10,2018-10-15,Offline,115.0,1,15
31093,INN31094,0,1,76,2018,8,2018-08-13,Online,207.9,1,13
31094,INN31095,1,2,121,2018,6,2018-06-24,Offline,90.0,1,24
31095,INN31096,2,0,61,2017,10,2017-10-04,Offline,73.0,0,4
31096,INN31097,1,1,11,2018,6,2018-06-20,Online,156.0,1,20
31097,INN31098,0,2,44,2018,2,2018-02-12,Online,67.5,1,12
31098,INN31099,2,3,40,2017,9,2017-09-13,Online,85.5,0,13
31099,INN31100,1,1,159,2018,4,2018-04-09,Offline,70.0,0,9
31100,INN31101,1,2,82,2018,4,2018-04-11,Offline,76.5,0,11
31101,INN31102,0,2,76,2018,5,2018-05-17,Corporate,130.0,0,17
31102,INN31103,0,4,50,2018,11,2018-11-15,Online,74.8,0,15
31103,INN31104,2,4,70,2018,3,2018-03-27,Online,86.4,1,27
31104,INN31105,0,4,57,2018,3,2018-03-30,Online,85.85,0,30
31105,INN31106,1,0,47,2018,8,2018-08-28,Online,109.8,1,28
31106,INN31107,0,1,174,2018,9,2018-09-07,Online,126.9,1,7
31107,INN31108,0,2,102,2017,10,2017-10-16,Offline,109.0,0,16
31108,INN31109,0,2,18,2018,3,2018-03-18,Online,97.0,1,18
31109,INN31110,2,1,150,2018,1,2018-01-02,Offline,101.0,0,2
31110,INN31111,2,1,282,2017,10,2017-10-10,Offline,76.67,0,10
31111,INN31112,1,3,35,2018,8,2018-08-15,Online,135.9,0,15
31112,INN31113,1,0,37,2018,3,2018-03-13,Corporate,67.0,0,13
31113,INN31114,1,3,49,2018,2,2018-02-22,Online,65.75,0,22
31114,INN31115,0,1,2,2018,2,2018-02-13,Online,91.0,0,13
31115,INN31116,0,1,8,2018,10,2018-10-27,Online,84.7,0,27
31116,INN31117,1,1,92,2018,1,2018-01-16,Online,90.0,0,16
31117,INN31118,0,2,4,2018,8,2018-08-12,Online,92.0,0,12
31118,INN31119,2,1,23,2018,10,2018-10-09,Offline,85.0,0,9
31119,INN31120,0,2,34,2017,10,2017-10-14,Online,108.9,0,14
31120,INN31121,1,2,114,2018,7,2018-07-01,Offline,75.0,1,1
31121,INN31122,1,0,37,2018,5,2018-05-08,Corporate,65.0,0,8
31122,INN31123,1,2,253,2018,10,2018-10-07,Online,140.4,1,7
31123,INN31124,0,2,21,2018,10,2018-10-26,Online,95.48,0,26
31124,INN31125,0,1,7,2017,8,2017-08-28,Corporate,65.0,0,28
31125,INN31126,0,3,19,2017,10,2017-10-06,Online,117.0,0,6
31126,INN31127,0,4,68,2018,10,2018-10-25,Online,71.46,0,25
31127,INN31128,2,2,95,2018,5,2018-05-21,Online,109.65,1,21
31128,INN31129,2,0,5,2018,4,2018-04-24,Online,152.0,0,24
31129,INN31130,0,1,18,2018,6,2018-06-23,Online,128.0,0,23
31130,INN31131,3,8,55,2018,8,2018-08-29,Online,126.0,0,29
31131,INN31132,0,2,3,2018,11,2018-11-10,Aviation,95.0,0,10
31132,INN31133,2,5,4,2017,12,2017-12-26,Online,92.43,0,26
31133,INN31134,2,1,5,2017,8,2017-08-15,Offline,47.25,0,15
31134,INN31135,2,2,26,2018,11,2018-11-12,Offline,78.2,1,12
31135,INN31136,0,3,11,2018,6,2018-06-14,Corporate,90.0,0,14
31136,INN31137,2,0,5,2017,9,2017-09-20,Corporate,100.0,0,20
31137,INN31138,0,2,29,2018,12,2018-12-02,Corporate,66.18,0,2
31138,INN31139,2,4,139,2018,11,2018-11-16,Offline,68.0,1,16
31139,INN31140,0,2,23,2018,9,2018-09-28,Online,129.0,0,28
31140,INN31141,1,3,58,2018,4,2018-04-11,Online,99.45,0,11
31141,INN31142,2,6,55,2018,3,2018-03-05,Online,84.2,0,5
31142,INN31143,0,3,16,2018,11,2018-11-16,Offline,75.0,0,16
31143,INN31144,0,4,110,2017,12,2017-12-09,Offline,70.0,0,9
31144,INN31145,2,4,89,2018,9,2018-09-04,Offline,85.0,0,4
31145,INN31146,2,2,12,2018,1,2018-01-29,Online,77.0,0,29
31146,INN31147,0,3,30,2018,10,2018-10-27,Offline,85.0,0,27
31147,INN31148,1,3,40,2018,12,2018-12-01,Online,74.8,1,1
31148,INN31149,0,2,164,2017,10,2017-10-02,Offline,100.0,1,2
31149,INN31150,0,2,52,2018,2,2018-02-18,Online,84.8,0,18
31150,INN31151,0,2,2,2017,12,2017-12-17,Corporate,65.0,0,17
31151,INN31152,0,1,1,2018,12,2018-12-20,Online,79.5,0,20
31152,INN31153,1,0,6,2017,9,2017-09-13,Online,105.0,0,13
31153,INN31154,0,1,14,2018,2,2018-02-16,Online,85.0,0,16
31154,INN31155,2,1,34,2017,10,2017-10-25,Corporate,65.0,0,25
31155,INN31156,0,2,25,2018,1,2018-01-29,Online,78.3,1,29
31156,INN31157,0,1,219,2017,9,2017-09-04,Offline,108.0,1,4
31157,INN31158,0,2,5,2018,5,2018-05-24,Corporate,110.0,0,24
31158,INN31159,2,1,21,2018,10,2018-10-02,Online,129.0,0,2
31159,INN31160,1,2,161,2018,3,2018-03-25,Offline,130.0,1,25
31160,INN31161,2,5,35,2017,9,2017-09-14,Online,67.49,0,14
31161,INN31162,2,2,29,2017,10,2017-10-11,Online,96.3,0,11
31162,INN31163,2,4,69,2018,6,2018-06-12,Offline,120.0,1,12
31163,INN31164,0,1,13,2018,4,2018-04-14,Offline,131.6,0,14
31164,INN31165,2,3,12,2018,2,2018-02-14,Online,129.0,0,14
31165,INN31166,0,1,21,2017,11,2017-11-04,Offline,92.0,0,4
31166,INN31167,0,2,22,2018,6,2018-06-17,Online,141.0,0,17
31167,INN31168,0,3,279,2018,10,2018-10-12,Offline,110.0,1,12
31168,INN31169,0,1,164,2018,7,2018-07-29,Online,105.3,1,29
31169,INN31170,1,0,5,2018,5,2018-05-16,Online,68.53,0,16
31170,INN31171,1,5,11,2018,11,2018-11-01,Corporate,110.0,0,1
31171,INN31172,1,0,4,2018,5,2018-05-23,Offline,144.0,0,23
31172,INN31173,0,1,13,2018,7,2018-07-20,Online,116.0,0,20
31173,INN31174,0,3,166,2018,11,2018-11-01,Offline,110.0,1,1
31174,INN31175,1,4,128,2018,8,2018-08-24,Online,137.91,1,24
31175,INN31176,4,7,0,2018,12,2018-12-09,Online,71.25,0,9
31176,INN31177,2,5,49,2018,5,2018-05-19,Offline,106.25,0,19
31177,INN31178,0,3,144,2017,12,2017-12-29,Online,72.25,0,29
31178,INN31179,0,2,32,2018,12,2018-12-02,Online,88.0,0,2
31179,INN31180,0,2,49,2018,10,2018-10-05,Online,113.4,0,5
31180,INN31181,0,4,61,2017,7,2017-07-07,Online,76.5,1,7
31181,INN31182,0,1,73,2018,12,2018-12-03,Online,60.98,0,3
31182,INN31183,0,3,71,2018,5,2018-05-10,Offline,98.0,0,10
31183,INN31184,1,2,128,2018,9,2018-09-02,Online,118.8,0,2
31184,INN31185,0,1,9,2018,4,2018-04-06,Online,0.0,0,6
31185,INN31186,0,4,16,2018,3,2018-03-29,Online,141.0,0,29
31186,INN31187,0,4,74,2018,4,2018-04-13,Online,99.45,0,13
31187,INN31188,0,5,38,2017,10,2017-10-20,Online,96.3,0,20
31188,INN31189,2,3,268,2018,4,2018-04-08,Offline,78.0,0,8
31189,INN31190,0,3,15,2018,10,2018-10-06,Online,138.5,0,6
31190,INN31191,0,1,209,2018,7,2018-07-22,Online,168.3,1,22
31191,INN31192,1,3,192,2018,9,2018-09-05,Online,107.1,1,5
31192,INN31193,2,5,87,2018,9,2018-09-06,Online,183.6,0,6
31193,INN31194,0,2,59,2018,11,2018-11-17,Offline,75.0,0,17
31194,INN31195,2,1,7,2018,10,2018-10-29,Online,126.67,1,29
31195,INN31196,0,3,314,2018,10,2018-10-12,Offline,75.0,1,12
31196,INN31197,1,2,10,2018,10,2018-10-14,Offline,129.0,0,14
31197,INN31198,0,1,8,2018,3,2018-03-02,Online,86.0,0,2
31198,INN31199,0,2,12,2018,1,2018-01-26,Corporate,80.0,0,26
31199,INN31200,1,2,11,2018,2,2018-02-12,Online,81.0,0,12
31200,INN31201,2,1,62,2018,7,2018-07-17,Online,105.3,0,17
31201,INN31202,1,1,0,2018,6,2018-06-20,Online,149.0,0,20
31202,INN31203,0,2,346,2018,9,2018-09-13,Offline,115.0,1,13
31203,INN31204,0,4,323,2018,5,2018-05-17,Offline,70.0,1,17
31204,INN31205,0,3,15,2017,9,2017-09-30,Online,78.03,0,30
31205,INN31206,2,5,253,2017,9,2017-09-12,Online,89.25,0,12
31206,INN31207,2,3,50,2018,1,2018-01-24,Online,75.95,0,24
31207,INN31208,0,1,1,2017,10,2017-10-01,Offline,96.0,0,1
31208,INN31209,0,2,245,2018,6,2018-06-17,Offline,75.0,1,17
31209,INN31210,0,1,8,2018,4,2018-04-08,Online,95.0,0,8
31210,INN31211,1,2,152,2018,6,2018-06-10,Online,132.9,1,10
31211,INN31212,0,3,102,2018,5,2018-05-03,Online,108.3,0,3
31212,INN31213,2,1,192,2018,8,2018-08-07,Online,137.7,1,7
31213,INN31214,0,1,30,2018,4,2018-04-15,Online,130.5,0,15
31214,INN31215,0,1,14,2018,4,2018-04-29,Offline,65.0,0,29
31215,INN31216,0,2,164,2018,7,2018-07-01,Online,96.3,0,1
31216,INN31217,0,2,30,2018,6,2018-06-02,Offline,140.0,0,2
31217,INN31218,2,0,20,2018,9,2018-09-25,Offline,85.5,0,25
31218,INN31219,2,1,64,2018,2,2018-02-07,Offline,65.0,0,7
31219,INN31220,2,1,116,2018,2,2018-02-28,Offline,76.0,0,28
31220,INN31221,1,3,19,2018,11,2018-11-14,Online,58.45,0,14
31221,INN31222,1,2,36,2018,5,2018-05-13,Online,116.1,0,13
31222,INN31223,0,1,72,2017,9,2017-09-18,Offline,108.0,0,18
31223,INN31224,1,1,155,2018,7,2018-07-16,Online,137.7,1,16
31224,INN31225,0,4,27,2018,11,2018-11-16,Online,88.4,0,16
31225,INN31226,0,3,72,2018,3,2018-03-16,Online,81.3,0,16
31226,INN31227,1,4,0,2017,9,2017-09-07,Online,90.71,0,7
31227,INN31228,2,3,276,2018,5,2018-05-13,Offline,61.0,1,13
31228,INN31229,0,1,8,2018,9,2018-09-01,Online,119.0,0,1
31229,INN31230,0,1,19,2017,9,2017-09-17,Online,96.0,0,17
31230,INN31231,0,3,37,2018,10,2018-10-13,Offline,105.0,0,13
31231,INN31232,2,0,3,2018,3,2018-03-20,Corporate,65.0,0,20
31232,INN31233,1,1,1,2018,6,2018-06-04,Online,167.0,0,4
31233,INN31234,1,2,105,2017,10,2017-10-12,Offline,110.0,1,12
31234,INN31235,0,1,4,2018,11,2018-11-05,Online,120.0,0,5
31235,INN31236,0,4,59,2018,12,2018-12-07,Online,68.07,0,7
31236,INN31237,2,3,141,2018,5,2018-05-29,Online,108.29,0,29
31237,INN31238,1,3,85,2018,10,2018-10-06,Offline,85.0,0,6
31238,INN31239,1,1,159,2018,4,2018-04-09,Offline,70.0,0,9
31239,INN31240,2,4,36,2018,3,2018-03-23,Online,125.1,1,23
31240,INN31241,0,2,1,2017,9,2017-09-30,Offline,98.1,0,30
31241,INN31242,1,4,12,2018,9,2018-09-14,Online,147.2,0,14
31242,INN31243,0,2,58,2018,6,2018-06-08,Online,138.6,0,8
31243,INN31244,0,2,46,2018,11,2018-11-04,Offline,75.0,0,4
31244,INN31245,1,2,150,2018,10,2018-10-03,Online,135.0,0,3
31245,INN31246,1,1,1,2017,10,2017-10-10,Online,0.0,0,10
31246,INN31247,1,3,4,2017,8,2017-08-17,Online,122.0,0,17
31247,INN31248,2,3,46,2018,11,2018-11-04,Online,128.38,0,4
31248,INN31249,1,3,290,2018,12,2018-12-01,Online,86.7,1,1
31249,INN31250,0,1,78,2018,11,2018-11-23,Online,86.4,0,23
31250,INN31251,1,2,88,2018,7,2018-07-15,Offline,82.45,1,15
31251,INN31252,0,5,63,2018,7,2018-07-26,Offline,131.75,0,26
31252,INN31253,0,4,15,2018,6,2018-06-01,Online,120.18,0,1
31253,INN31254,0,1,82,2018,6,2018-06-23,Online,85.5,1,23
31254,INN31255,2,3,10,2018,12,2018-12-03,Online,89.59,0,3
31255,INN31256,2,4,42,2018,8,2018-08-27,Online,147.9,0,27
31256,INN31257,0,2,1,2018,8,2018-08-30,Corporate,67.0,0,30
31257,INN31258,0,2,188,2018,6,2018-06-15,Offline,130.0,1,15
31258,INN31259,1,2,35,2018,10,2018-10-28,Offline,85.0,0,28
31259,INN31260,2,2,112,2018,3,2018-03-25,Offline,58.0,0,25
31260,INN31261,2,5,159,2018,7,2018-07-22,Online,132.96,1,22
31261,INN31262,0,3,238,2018,9,2018-09-13,Online,106.2,1,13
31262,INN31263,0,2,320,2018,8,2018-08-18,Offline,115.0,1,18
31263,INN31264,2,5,141,2018,7,2018-07-03,Online,111.68,0,3
31264,INN31265,2,2,12,2017,10,2017-10-31,Online,103.84,0,31
31265,INN31266,2,0,16,2018,12,2018-12-04,Online,118.8,0,4
31266,INN31267,2,3,47,2018,10,2018-10-15,Online,95.48,0,15
31267,INN31268,0,1,32,2018,8,2018-08-20,Online,96.33,0,20
31268,INN31269,1,3,230,2018,12,2018-12-12,Online,82.95,0,12
31269,INN31270,2,2,82,2018,8,2018-08-14,Online,112.1,0,14
31270,INN31271,1,2,305,2018,11,2018-11-04,Offline,89.0,1,4
31271,INN31272,0,3,279,2018,10,2018-10-12,Offline,110.0,1,12
31272,INN31273,0,1,4,2018,8,2018-08-05,Online,183.5,0,5
31273,INN31274,0,3,73,2017,11,2017-11-24,Offline,85.67,0,24
31274,INN31275,2,1,216,2018,8,2018-08-27,Online,128.7,1,27
31275,INN31276,1,4,117,2018,4,2018-04-06,Online,96.05,0,6
31276,INN31277,2,1,110,2017,7,2017-07-25,Offline,94.5,0,25
31277,INN31278,0,1,2,2018,9,2018-09-02,Online,249.0,0,2
31278,INN31279,0,4,29,2017,10,2017-10-13,Online,98.98,0,13
31279,INN31280,1,0,16,2018,8,2018-08-01,Online,121.0,0,1
31280,INN31281,0,3,89,2018,7,2018-07-21,Online,183.3,1,21
31281,INN31282,1,1,26,2018,11,2018-11-07,Online,153.23,0,7
31282,INN31283,0,2,32,2017,11,2017-11-20,Offline,73.0,0,20
31283,INN31284,0,2,56,2017,9,2017-09-17,Offline,82.0,0,17
31284,INN31285,0,1,10,2018,10,2018-10-26,Online,120.0,0,26
31285,INN31286,2,2,31,2018,9,2018-09-09,Online,149.4,0,9
31286,INN31287,0,2,182,2018,9,2018-09-30,Online,117.9,1,30
31287,INN31288,0,2,320,2018,8,2018-08-18,Offline,115.0,1,18
31288,INN31289,1,2,34,2018,1,2018-01-22,Online,99.3,0,22
31289,INN31290,0,2,0,2017,8,2017-08-14,Offline,109.0,0,14
31290,INN31291,0,3,50,2018,1,2018-01-14,Offline,52.0,0,14
31291,INN31292,0,3,6,2018,4,2018-04-21,Online,88.51,0,21
31292,INN31293,0,2,39,2017,8,2017-08-14,Offline,101.5,0,14
31293,INN31294,2,1,80,2018,5,2018-05-01,Online,140.4,0,1
31294,INN31295,0,1,13,2018,11,2018-11-29,Corporate,65.0,0,29
31295,INN31296,1,2,418,2018,9,2018-09-26,Offline,107.0,1,26
31296,INN31297,0,3,4,2018,9,2018-09-13,Offline,95.0,0,13
31297,INN31298,0,2,188,2018,6,2018-06-15,Offline,130.0,1,15
31298,INN31299,0,1,4,2018,2,2018-02-19,Offline,72.1,0,19
31299,INN31300,0,1,0,2017,12,2017-12-31,Complementary,0.0,0,31
31300,INN31301,2,0,95,2018,11,2018-11-20,Online,90.0,1,20
31301,INN31302,1,2,179,2018,8,2018-08-26,Online,85.5,1,26
31302,INN31303,0,3,304,2018,11,2018-11-03,Offline,89.0,1,3
31303,INN31304,0,3,1,2018,6,2018-06-29,Online,209.1,0,29
31304,INN31305,1,2,55,2018,9,2018-09-02,Online,108.0,1,2
31305,INN31306,0,1,37,2018,6,2018-06-09,Online,108.9,0,9
31306,INN31307,1,2,86,2018,5,2018-05-20,Offline,65.0,0,20
31307,INN31308,0,3,14,2018,3,2018-03-17,Online,127.0,0,17
31308,INN31309,0,2,14,2017,12,2017-12-11,Online,81.0,0,11
31309,INN31310,2,3,24,2018,4,2018-04-17,Online,145.4,0,17
31310,INN31311,2,4,245,2018,7,2018-07-06,Offline,110.0,1,6
31311,INN31312,0,2,6,2018,1,2018-01-12,Online,69.5,0,12
31312,INN31313,1,4,2,2018,2,2018-02-08,Online,133.6,0,8
31313,INN31314,0,3,28,2018,6,2018-06-14,Online,108.42,0,14
31314,INN31315,2,3,51,2018,9,2018-09-18,Online,149.4,0,18
31315,INN31316,0,3,198,2018,9,2018-09-22,Online,159.3,0,22
31316,INN31317,0,3,138,2018,6,2018-06-29,Online,109.8,1,29
31317,INN31318,1,1,0,2018,1,2018-01-18,Offline,64.5,0,18
31318,INN31319,0,2,32,2017,11,2017-11-20,Online,0.0,0,20
31319,INN31320,0,4,83,2018,10,2018-10-19,Online,132.3,0,19
31320,INN31321,1,2,55,2018,2,2018-02-26,Online,83.3,0,26
31321,INN31322,0,3,8,2018,5,2018-05-17,Corporate,130.0,0,17
31322,INN31323,0,1,21,2018,3,2018-03-04,Online,129.0,1,4
31323,INN31324,1,4,31,2018,4,2018-04-18,Online,114.84,0,18
31324,INN31325,1,2,50,2018,11,2018-11-18,Online,93.6,0,18
31325,INN31326,1,2,96,2018,9,2018-09-26,Online,135.9,1,26
31326,INN31327,2,1,179,2018,10,2018-10-01,Online,108.9,1,1
31327,INN31328,0,1,55,2017,11,2017-11-10,Online,73.8,0,10
31328,INN31329,1,2,2,2017,8,2017-08-17,Online,127.33,0,17
31329,INN31330,0,2,1,2017,12,2017-12-29,Online,72.67,0,29
31330,INN31331,0,3,25,2018,5,2018-05-10,Online,129.0,0,10
31331,INN31332,1,2,41,2017,10,2017-10-19,Online,103.5,0,19
31332,INN31333,2,4,245,2018,7,2018-07-06,Offline,110.0,1,6
31333,INN31334,2,3,85,2018,3,2018-03-17,Online,73.95,0,17
31334,INN31335,2,1,24,2018,5,2018-05-21,Online,285.17,1,21
31335,INN31336,0,2,19,2018,6,2018-06-22,Corporate,100.0,0,22
31336,INN31337,0,3,143,2018,8,2018-08-25,Offline,90.0,0,25
31337,INN31338,0,1,0,2018,2,2018-02-24,Online,94.0,0,24
31338,INN31339,2,0,2,2018,6,2018-06-26,Online,122.0,0,26
31339,INN31340,0,1,0,2018,6,2018-06-10,Online,130.0,0,10
31340,INN31341,1,3,93,2018,4,2018-04-04,Online,73.74,0,4
31341,INN31342,1,1,3,2018,7,2018-07-30,Complementary,0.0,0,30
31342,INN31343,0,2,38,2018,3,2018-03-23,Online,90.2,0,23
31343,INN31344,2,1,103,2017,7,2017-07-18,Offline,94.5,1,18
31344,INN31345,2,3,276,2018,5,2018-05-13,Offline,61.0,1,13
31345,INN31346,0,1,7,2018,8,2018-08-31,Online,107.03,0,31
31346,INN31347,0,1,18,2018,4,2018-04-08,Online,89.0,0,8
31347,INN31348,1,2,78,2018,4,2018-04-11,Online,128.7,0,11
31348,INN31349,0,2,1,2017,10,2017-10-02,Offline,100.0,0,2
31349,INN31350,0,4,107,2018,8,2018-08-24,Online,152.1,1,24
31350,INN31351,2,1,116,2018,2,2018-02-28,Offline,61.0,1,28
31351,INN31352,0,3,15,2018,11,2018-11-08,Online,130.9,0,8
31352,INN31353,1,0,0,2018,10,2018-10-30,Online,140.0,0,30
31353,INN31354,0,2,43,2018,4,2018-04-21,Offline,96.3,0,21
31354,INN31355,1,3,60,2018,11,2018-11-21,Online,74.8,1,21
31355,INN31356,1,3,38,2018,4,2018-04-25,Online,121.95,0,25
31356,INN31357,0,1,0,2018,1,2018-01-07,Complementary,0.0,0,7
31357,INN31358,2,3,130,2018,4,2018-04-16,Online,82.59,0,16
31358,INN31359,1,2,338,2018,10,2018-10-07,Offline,90.67,0,7
31359,INN31360,4,11,90,2018,8,2018-08-16,Online,150.3,1,16
31360,INN31361,2,2,11,2017,10,2017-10-23,Offline,88.5,0,23
31361,INN31362,0,1,1,2017,8,2017-08-25,Online,106.0,0,25
31362,INN31363,2,5,172,2018,7,2018-07-15,Online,112.32,1,15
31363,INN31364,1,2,56,2017,9,2017-09-25,Offline,185.0,0,25
31364,INN31365,1,2,3,2018,12,2018-12-19,Online,79.5,0,19
31365,INN31366,0,3,34,2017,9,2017-09-23,Offline,224.67,1,23
31366,INN31367,1,1,85,2018,7,2018-07-25,Online,99.9,0,25
31367,INN31368,2,2,30,2018,11,2018-11-12,Online,68.71,1,12
31368,INN31369,0,2,346,2018,9,2018-09-13,Offline,115.0,1,13
31369,INN31370,2,1,104,2018,7,2018-07-02,Online,88.01,0,2
31370,INN31371,0,1,5,2018,5,2018-05-24,Corporate,67.0,0,24
31371,INN31372,2,4,28,2018,11,2018-11-13,Online,96.9,0,13
31372,INN31373,1,1,247,2018,6,2018-06-06,Offline,115.0,1,6
31373,INN31374,0,1,0,2018,7,2018-07-05,Corporate,79.0,0,5
31374,INN31375,1,3,7,2017,10,2017-10-26,Offline,134.0,0,26
31375,INN31376,0,2,188,2018,6,2018-06-15,Offline,130.0,1,15
31376,INN31377,2,1,4,2017,8,2017-08-23,Complementary,0.0,0,23
31377,INN31378,0,3,71,2018,4,2018-04-07,Online,171.3,0,7
31378,INN31379,0,3,34,2018,12,2018-12-08,Online,174.0,0,8
31379,INN31380,2,3,36,2018,9,2018-09-25,Online,123.84,0,25
31380,INN31381,0,4,171,2018,6,2018-06-28,Online,90.95,0,28
31381,INN31382,0,2,103,2018,4,2018-04-19,Offline,115.0,1,19
31382,INN31383,0,1,63,2018,9,2018-09-03,Online,99.0,1,3
